portfolio,a,t(a),beta,t(beta),s,t(s),m,t(m),R2
25_ME2 PRIOR4_RF,0.21329171742589004,2.3810664434527142,0.9410784844154299,42.681286862038796,0.9520997289333397,27.484355552909655,0.047781249264694556,2.1739860576374954,0.9441891433223257
25_ME4 PRIOR2_RF,0.12419452655452154,1.2900366899596822,1.038588901078227,43.828582061384324,0.32098866230814427,8.62173940960945,-0.39585240046692866,-16.758479777681927,0.9423187136377478
25_ME4 PRIOR3_RF,0.19153215131710938,2.253378564502349,0.9675368385652282,46.245994051852634,0.3320207645025855,10.10097533303769,-0.11850999453543654,-5.682627397402422,0.9363421978925138
25_ME5 PRIOR3_RF,0.17099586884427448,2.2506679850744327,0.9193300676075907,49.159948231667634,-0.10965646191926032,-3.7322062654413712,-0.15482017173852802,-8.3052955302554,0.9332233856759033
25_ME1 PRIOR3_RF,0.07704387370257326,0.7962970436195649,0.8449024056200495,35.47788133481765,0.9463584553149922,25.292878206815324,-0.09988059315709968,-4.207458454070115,0.9324323370275039
25_ME5 PRIOR2_RF,0.11873431637622006,1.2844387649852453,0.9379988599433757,41.224329067823746,-0.14538391539049933,-4.066858877498071,-0.46772619872273896,-20.621990178673514,0.9313585117197833
25_ME3 PRIOR1_RF,-0.11532017140608414,-0.7956227028002577,1.112293117923357,31.177068371185587,0.7526777928287282,13.428162366401214,-0.7901390559944215,-22.21811180044214,0.9298177883916096
25_ME3 PRIOR5_RF,-0.040148062939453395,-0.37503921615496905,1.153354998835026,43.771277868488376,0.8175463467409558,19.748315710444107,0.38107639013754463,14.508611756434652,0.9284234869588655
25_ME2 PRIOR5_RF,-0.04069510330996641,-0.35369641846670075,1.1434622192943298,40.37610899242784,1.0621917535229668,23.87245182277303,0.3366471369781445,11.925186038365528,0.9282443929055615
25_ME4 PRIOR4_RF,0.10110229802362397,1.2054158116992857,0.973166418484428,47.13864649566327,0.30813868685250373,9.500089081056359,0.09503881889391745,4.618262538586387,0.9280685785982509
25_SMALL LoPRIOR_RF,-0.3159593732161427,-1.9857499749736205,1.1022026316268283,28.14290360634859,1.328326210335799,21.58756496970504,-0.6706380645411574,-17.17842142208821,0.9272615954882701
25_ME5 PRIOR4_RF,0.03383341954248297,0.40195287890958,0.9681014209198489,46.72660678891942,-0.10274037333074373,-3.156283334900801,0.15095025449438648,7.309115584377453,0.9095773175110129
25_SMALL HiPRIOR_RF,-0.09509536087812662,-0.7303169998853898,1.025225676007383,31.987897135922545,1.2370931146835835,24.567448945931645,0.2711027795276417,8.4857020779861,0.9083054002143577
25_ME4 PRIOR1_RF,-0.26492320577470696,-1.4916591882173544,1.181523408944692,27.027512310505323,0.5404623330139195,7.869019668995727,-0.8559135450696851,-19.641797799346808,0.9018311948683992
25_ME1 PRIOR4_RF,0.18543308035855272,1.594425129947244,0.8419089292334517,29.410077642505254,1.0121510627383254,22.504421155089037,0.0511854066086926,1.7937619458870728,0.9005919639195068
25_ME4 PRIOR5_RF,-0.12044348847790654,-0.97336344245894,1.140427130334627,37.443236681707575,0.4691476396096653,9.804079725290729,0.4162154212237721,13.709183931761764,0.8864151540147682
25_BIG HiPRIOR_RF,-0.05415454618429528,-0.4989193643249333,1.0971916880353119,41.06691561685384,-0.04233804329272753,-1.0086298471233446,0.41223463825637974,15.478955479837268,0.8830818961560786
25_BIG LoPRIOR_RF,-0.2922195302777801,-1.47109391377395,1.2289837891350406,25.13572707890379,-0.18710004682874168,-2.435626271921571,-0.8929998661116789,-18.322481207970863,0.8655626762364529
