Date,RF,RM_RF,SMB,MOM,6_SMALL LoPRIOR_RF,6_ME1 PRIOR2_RF,6_SMALL HiPRIOR_RF,6_BIG LoPRIOR_RF,6_ME2 PRIOR2_RF,6_BIG HiPRIOR_RF,25_SMALL LoPRIOR_RF,25_ME1 PRIOR2_RF,25_ME1 PRIOR3_RF,25_ME1 PRIOR4_RF,25_SMALL HiPRIOR_RF,25_ME2 PRIOR1_RF,25_ME2 PRIOR2_RF,25_ME2 PRIOR3_RF,25_ME2 PRIOR4_RF,25_ME2 PRIOR5_RF,25_ME3 PRIOR1_RF,25_ME3 PRIOR2_RF,25_ME3 PRIOR3_RF,25_ME3 PRIOR4_RF,25_ME3 PRIOR5_RF,25_ME4 PRIOR1_RF,25_ME4 PRIOR2_RF,25_ME4 PRIOR3_RF,25_ME4 PRIOR4_RF,25_ME4 PRIOR5_RF,25_BIG LoPRIOR_RF,25_ME5 PRIOR2_RF,25_ME5 PRIOR3_RF,25_ME5 PRIOR4_RF,25_BIG HiPRIOR_RF
200409,0.00326830728090032,0.03718338651480268,0.00033135166377674,0.023807617042358186,0.029436101933863118,0.03619567587490845,0.0507088787483293,0.02227890599628571,0.04444633230294907,0.04862136326653589,0.012437761582116772,0.030032534928661238,0.0374879473636377,0.03838259685583488,0.04742849727693966,0.03619567587490845,0.0324182669078537,0.03281588890438578,0.05667320869631048,0.04514217079688021,0.042855844316820754,0.029137885436464055,0.02695096445553763,0.0476273082752057,0.06651435311047942,0.02615572046247347,0.03957546284543111,0.05229936673445761,0.03639448687317449,0.05518212620931519,0.029137885436464055,0.02406820498068006,0.04037070683849527,0.06223991664775958,0.04027130133936225
200410,0.0031464270154255504,0.03897769509140977,0.002700225642678693,4.879925860262091e-05,0.03628337393549717,0.037356957624754966,0.04340806569148072,0.03882093538283378,0.03833294279680751,0.03179384214405548,0.03481939617741835,0.04145609534737565,0.04077290572693886,0.0449696419667648,0.05843823734108988,0.032574630281697506,0.043017671622659716,0.04340806569148072,0.024864347422482422,0.04321286865707022,0.03930892796886005,0.04077290572693886,0.03647857096990768,0.03901613241724429,0.042432080519428185,0.03921132945165479,0.027206711835408525,0.035014593211828864,0.029841871799950383,0.024571551870866657,0.041553693864580896,0.0357953813494709,0.040577708692528365,0.0368689650387287,0.034136206556981574
200411,0.00305277709268891,0.0705922928950501,0.022342759938237693,0.008670809452775376,0.08277849400725615,0.08034287337445406,0.09466432269533025,0.06231928069171872,0.06066305866141331,0.06777507090919536,0.07897892582008491,0.0715746390963666,0.07137978944574244,0.0778098279163399,0.09758706745469274,0.08297334365788031,0.07712785413915534,0.08901368282722943,0.0778098279163399,0.10119178599123979,0.08764973527286028,0.08170682092882323,0.08024544854914199,0.07858922651883658,0.09622311990032358,0.08784458492348445,0.07254888734948743,0.0618321565651583,0.07469223350635326,0.0709900901444941,0.06212443104109456,0.0624167055170308,0.052869072636446676,0.05832486285392332,0.07167206392167869
200412,0.00296469258057041,0.045694793675027365,0.008430658142158714,0.008334855208725083,0.034781663192276525,0.044649365335939564,0.05604991441454055,0.03305721039047134,0.04867308854015167,0.028458669585657494,0.02654261091698507,0.04014662746455935,0.045511591736842154,0.052601008810930154,0.050876556009124975,0.029416698919993718,0.04685283280491286,0.04886469440701892,0.04187108026636453,0.06103166695308886,0.04014662746455935,0.037080933594683445,0.05691214081544314,0.04426615360220507,0.05221779707719567,0.0328656045236041,0.0523136000106293,0.051163964809425845,0.064288966689832,0.03430264852510843,0.03545228372631188,0.03794315999558604,0.051163964809425845,0.022997902379941062,0.037751554128718806
200501,0.00284634526282889,-0.016210538855311138,0.03647234662163815,0.008540580720945596,0.019017541382791842,0.016479768825710863,0.02487393959144025,-0.02285570580904429,-0.01455914168012571,-0.011630942575801505,0.021360100666251207,0.015406095820791988,0.012282683442846172,0.01999360775089991,0.0368795559191695,0.018041475014683773,0.02204334712392685,0.020676854208575558,0.019896001114089103,0.011306617074738099,0.010720977253873259,0.018431901561927002,-0.00284634526282889,0.018724721472359422,0.025850005959548318,0.012185076806035363,-0.0025535253523964693,0.0013507401200358038,-0.005481724456720675,-0.0018702788947208215,-0.0358373885048816,-0.01055726957088263,-0.019049046973422825,-0.018951440336612016,-0.02139160625688219
200502,0.00298022320503754,0.05606552477033399,0.0057124255210331135,0.01656255082470272,0.04028095055790836,0.049790049138652516,0.06619585658015616,0.041430402034701615,0.04905858001705682,0.04864059766185927,0.04550572999787768,0.0521934476810384,0.06337447568257272,0.07048017572093099,0.06441943157056658,0.0331752505195501,0.03840002995951941,0.03892250790351635,0.06755429923454817,0.07695890222649295,0.05250693444743656,0.047909128540263565,0.060657590373788685,0.04958105796105375,0.06953971542173652,0.048222615306661734,0.05010353590505068,0.040803428501905305,0.05208895209223901,0.042370862333896094,0.04623719911947338,0.03380222405234642,0.060030616840992375,0.04550572999787768,0.03401121522994519
200503,0.0029436900758237298,-0.03145536760662756,0.0007866033039149123,0.0029989250961756043,-0.04158557738064382,-0.02359202680359019,-0.015824319177430428,-0.017004224133302798,-0.0295898769959414,-0.03676763214416498,-0.05318797611338878,-0.024673606346473198,-0.016414271655366616,-0.0029436900758237298,-0.012284604309813318,-0.04237218068455873,-0.03047480571284568,-0.0232970505646221,-0.03529275094932452,-0.016807573307324068,-0.03902911664292035,-0.02408365386853701,-0.021330542304834818,-0.04060232325075018,-0.01975733569700499,-0.03263796479861169,-0.02929490075697331,-0.03548940177530325,-0.024181979281526378,-0.04601022096516521,-0.010318096050026038,-0.019659010284015628,-0.0323429885596436,-0.03283461562459042,-0.0372592592091118
200504,0.00278815864392378,-0.0325714462866604,0.0020792887997531607,0.008845499074359768,-0.03817015494136285,-0.024671821093784938,-0.018331694589619554,-0.03152324812247979,-0.0222175785760435,-0.03367071032550354,-0.03367071032550354,-0.015877452071878115,-0.011787047875642385,-0.021706278051514035,-0.01659327280621937,-0.04849842553685806,-0.024365040779067256,-0.021194977526984567,-0.023137919520196542,-0.01976333605830206,-0.052179789313470226,-0.035102351794186054,-0.033466190115691755,-0.02917126570964424,0.008153672581006799,-0.049521026585917005,-0.03857919536098642,-0.027739624240961734,-0.030296126863609066,-0.033466190115691755,-0.0297848263390796,-0.014650330813007397,-0.03254584917153872,-0.029580306129267816,-0.029887086443985494
200505,0.00264657217041808,8.54154980543401e-05,-0.017242643616063393,0.01620875202593193,-0.02435829556317875,-0.016153865525361355,-0.0013458698473494683,0.0008553186993820283,-0.0012458158224980364,0.010260397035416606,-0.045169532732276536,-0.03786558891812203,-0.025358835811693067,-0.024458349588030184,-0.02055624261882435,-0.01385262295377843,-0.009150083785761138,-0.028160348507533153,-0.014152785028332723,0.004557317618884999,-0.008749867686355411,-0.01105111025793834,-0.006548679139623915,0.003956993469776409,0.012461585582148101,0.005958073966805042,0.006758506165616495,0.00695861421531936,0.013362071805810985,0.0005551566248277332,0.00515764176799359,-0.00324689631952667,-0.0037471664437838284,0.00215602102245064,0.017264178775016823
200506,0.00255033516248959,0.018227202944808524,0.0025218392668883284,0.034465136647473846,0.005015182638175401,0.018359915425459485,0.039270166013408554,0.0014425770100835998,0.01751930233649671,0.03611786692979815,0.0011273471017225582,0.002073036826805683,0.02035637151174608,0.026766046315087253,0.037378786563242304,-0.004862021157137226,0.018359915425459485,0.01300100698332178,0.029918345398697668,0.04662553054183285,0.007431945268943384,0.01783453224485775,0.009848707899711366,0.031914801484984254,0.03884985946892717,0.007642098541184078,0.005750719091017832,0.01678376588365428,0.013211160255562475,0.03170464821274356,0.0053304125465364425,0.001547653646203947,0.03149449494050287,0.006591332179980607,0.05419104834249785
