portfolio,a,t(a),beta,t(beta),s,t(s),m,t(m),R2
25_ME5 PRIOR2_RF,0.1591966147597979,1.4912379744465056,2.0184975240747387,22.629503687170796,-0.00019692553731909257,-0.004868671549688982,-0.9961999088905513,-16.044644356239207,0.9081387790585848
25_ME2 PRIOR1_RF,-0.1403541492545642,-0.7622573003564034,0.9124263002095677,5.930725362845577,1.3033122576995446,18.681860642652744,-0.9651732077046371,-9.012640859492587,0.9027512144563102
25_SMALL HiPRIOR_RF,-0.22238706039272943,-1.6068991799370116,-1.1003773801239052,-9.516000389856949,1.1901102175911853,22.696642169745626,0.8139604242522527,10.112368233386118,0.8967128905181171
BIG_LoPRIOR_RF,-0.033380837968153304,-0.23161025448343117,2.2108470562582756,18.359165240559932,0.25066807461291557,4.590446035433351,-1.2648788808903568,-15.089677629948756,0.8960994399330201
25_ME1 PRIOR4_RF,0.12542413335278865,1.0407636482200298,-0.4222822899761458,-4.1937984604020695,0.9766294016493529,21.389277383701,0.223944750616108,3.1950846151822065,0.89296855754053
25_SMALL LoPRIOR_RF,-0.5067546420868532,-2.586200162562035,0.23722620743122474,1.4489745139823615,1.5189776337797476,20.460257260233437,-0.5761502260887292,-5.05557557419285,0.8908602273212292
25_ME4 PRIOR5_RF,-0.22141933368252537,-1.7773468181096663,-0.46484361823499404,-4.465778684779946,0.4187640820183657,8.871996832087309,1.0763493002152882,14.855263020180132,0.8841441586894372
25_ME3 PRIOR1_RF,-0.26107225169061077,-1.3295135741917832,1.2179867002520066,7.423492754071498,1.0055963551691596,13.5160896418259,-0.9925704782737877,-8.690882656671242,0.8725027266645757
25_ME4 PRIOR1_RF,-0.3574032355309024,-1.574238426388716,1.6784490440884208,8.848178438920796,0.8341179344475501,9.696942053496501,-1.202394683029534,-9.106039874927724,0.8406302286023699
25_BIG LoPRIOR_RF,-0.33090681466127225,-1.3058074797607544,2.6451424208634036,12.492696329101527,0.20200698496920666,2.1039486671121916,-1.4737513741588215,-9.999266313243744,0.7806287248464101
