portfolio,a,t(a),beta,t(beta),s,t(s),m,t(m),R2
6_BIG HiPRIOR_RF,-0.19106673773660202,-22.880526068684407,0.005596031785694816,2.0255842048525814,0.0045427687538603795,1.0223105044505032,0.9917889656900651,227.3108610863869,0.9993827781326078
6_SMALL HiPRIOR_RF,0.3259644289524695,4.926037643124701,0.25136454623369053,11.48208482435925,0.9131287108985829,25.93228529103354,0.637207992919988,18.430144022029566,0.9681207069400646
25_BIG HiPRIOR_RF,-0.347987105860109,-5.158008837410238,-0.12190925533780414,-5.46191353095674,-0.05427735691022255,-1.5118854838294162,1.1896772007921226,33.74955621696643,0.9621708558009554
25_ME5 PRIOR4_RF,0.03823968439648572,0.5442937493514115,0.21916267389446262,9.429200059188712,-0.23153283697181382,-6.1931688000109775,0.6324188555060987,17.22835672549491,0.9549865213554511
25_ME2 PRIOR4_RF,0.19233248751260318,2.361470204676352,0.33339618056826315,12.373132228816274,0.8701436004976946,20.077148379474018,0.47713967023473236,11.212316432321817,0.9496257264586855
6_ME1 PRIOR2_RF,-0.007315777137578472,-0.08992375868480025,0.4285418161037077,15.921955378094287,0.8101080666219437,18.71277593968209,0.3266348839128852,7.684162617363181,0.949409120854984
6_ME2 PRIOR2_RF,0.13396289112137133,1.6482134912631143,0.4915371317398953,18.27992864236854,-0.14196934525748006,-3.282500559391476,0.2348309672106921,5.529734982374642,0.9445100666829068
25_ME2 PRIOR5_RF,0.3384425126204382,3.549560708623701,0.2365612205197057,7.499329956470449,1.0077672997511877,19.862377707157084,0.6990963615751484,14.032877614838405,0.9410407185755032
25_ME4 PRIOR5_RF,-0.05313890491128456,-0.5801555860554689,0.05448522468915251,1.7980420178600414,0.49670056000614493,10.190788868172492,0.9776089579664153,20.42758604126911,0.9400592827515998
25_SMALL HiPRIOR_RF,0.5039661949025711,5.416058906992127,0.2887887169541338,9.381049053451136,0.9823508374957493,19.839461024239835,0.5212725799483561,10.72177902427314,0.9340494516405207
25_ME3 PRIOR4_RF,0.09953884763709142,1.0694609892203701,0.3363065438450791,10.921866628601467,0.696428090056727,14.061443138405556,0.4799323138735455,9.868981362233514,0.9336403026934993
25_ME3 PRIOR5_RF,0.1114568032920777,1.0832421132897672,0.1495862669129223,4.394403067160434,0.7320594834268054,13.370467735427296,0.8531491036281234,15.86952360829433,0.9303795014047724
25_ME1 PRIOR4_RF,0.18711491170942912,2.1040556483325887,0.3118169219822462,10.598336766376855,0.897843904226976,18.972778549858784,0.41326395228104806,8.893984037727579,0.9300698013734064
25_ME1 PRIOR3_RF,-0.03154392428076663,-0.344571127142839,0.3690150233870671,12.184183237591427,0.8526530275360421,17.50317265468817,0.32802286736017977,6.857838929077708,0.9263355040476883
25_ME4 PRIOR4_RF,-0.06714735557509857,-0.6633994164974147,0.2793967470148162,8.343662506566881,0.4423957413161167,8.213691468470643,0.6111738839523524,11.556623308557665,0.9246478535077027
25_ME2 PRIOR3_RF,0.04935045492168405,0.4725902457330371,0.44136742756928443,12.775652336592534,0.8061501244090101,14.507440391758172,0.33494963004856343,6.138935827383514,0.9229347750542427
25_ME3 PRIOR3_RF,0.013815686960530982,0.128424602774196,0.5291323439403545,14.867202888278658,0.6048331702745307,10.565562511219763,0.23284792090954726,4.142553341070311,0.9210721247460117
25_ME5 PRIOR3_RF,0.1009101428898613,1.0401766506623769,0.5106764923933869,15.911362074069979,-0.22606209556991744,-4.379064127442641,0.18344026555259732,3.61898637463559,0.919999427873867
25_ME4 PRIOR3_RF,0.011863089903666038,0.10697927185870904,0.4472716013263202,12.19164623971784,0.30801337618314206,5.219785653507637,0.32285034722626393,5.572153500018511,0.9065284947358677
25_ME3 PRIOR2_RF,0.06194711178586518,0.49343470243216636,0.6563218182554587,15.802095450295328,0.5574139426706045,8.34387387384314,0.08278909407755827,1.2621232150361414,0.9042549577487378
25_ME4 PRIOR2_RF,0.11612823415292779,0.912825177059662,0.6851760427707494,16.279504025494077,0.24238956424203806,3.5805107513052286,0.07084274432670945,1.0657741012947894,0.9037371227102404
25_ME2 PRIOR2_RF,-0.14045167337548192,-1.11160939446105,0.5485674929127491,13.12334576010112,0.7705996922115526,11.461340055555288,0.21034556516831626,3.1862411966576536,0.8987365572706483
25_ME1 PRIOR2_RF,-0.2622434950775515,-2.307980427725944,0.4719725779715175,12.555481597785693,0.8664033662303496,14.329426346687166,0.200337390238684,3.374499803498809,0.8986213422602998
6_SMALL LoPRIOR_RF,-0.4811804735242298,-2.937413566479644,0.8749952118020687,16.145518246741403,0.8434792839209266,9.676377393120905,-0.17184202078357552,-2.0077353714652912,0.874608896856164
25_ME5 PRIOR2_RF,0.20581117118173523,1.4065672872262351,0.846743522499317,17.491725927192064,-0.21365119791621917,-2.7439625340450613,-0.23023997207553998,-3.0115653426713984,0.8698656787850426
25_SMALL LoPRIOR_RF,-0.9675986448576582,-5.577437572173428,0.8185880981308169,14.26244900480049,1.116981358920352,12.099478945759493,-0.10878636494768719,-1.2001455792108429,0.8621596066067705
25_ME3 PRIOR1_RF,-0.3770242983479757,-1.8819000752682413,1.0437783939353071,15.7479756354995,0.5974721196851704,5.604361485768094,-0.33620798132463675,-3.2118498642904747,0.8427263822501717
6_BIG LoPRIOR_RF,-0.08156585972485202,-0.43006700768117234,1.0323657468695908,16.45320495990981,-0.22565180783105127,-2.2358764554183863,-0.3889496058532746,-3.925012487566811,0.836429451797233
25_ME2 PRIOR1_RF,-0.4026497465616426,-1.9290658884622054,1.0408818647012452,15.07336742328612,0.8510076336017933,7.661862670737756,-0.37147256534713996,-3.4061704302409455,0.8295194258868619
25_ME4 PRIOR1_RF,-0.12136599480192725,-0.5537222547038508,1.05394980858518,14.534633997319933,0.1138184746960476,0.9758633240874668,-0.3785911765409156,-3.3058675130200803,0.8055748876167391
25_BIG LoPRIOR_RF,-0.18548806043818755,-0.7900770455967898,1.1063943309881905,14.244678057946542,-0.3754093079753401,-3.0049676224919692,-0.4422894615442195,-3.6056209938162023,0.787597691987707
