portfolio,a,t(a),beta,t(beta),s,t(s),m,t(m),R2
SMALL LoPRIOR_RF,-0.0424188358602042,-0.6754005686928777,1.072161166274109,68.75476013976737,1.0463320010777608,43.19833155447936,-0.6444424117625127,-42.42946550124081,0.9857651314802778
ME1_PRIOR2_RF,0.1044113121967718,1.787098968339713,0.9270508312880504,63.906439213616466,0.8760694832831748,38.88072834071804,-0.13199902697745192,-9.342272918318429,0.9764740985953309
SMALL_HiPRIOR_RF,-0.01272812495546316,-0.17515820551991898,1.076173155524097,59.6469489398929,1.0008680808769717,35.71393346579368,0.2761032731438833,15.711526501289942,0.9666467761494939
BIG_LoPRIOR_RF,-0.026630542052350242,-0.3229082062983897,1.0729490421011636,52.39842029585356,-0.028387917595214127,-0.892539408498261,-0.7353157707397158,-36.86835211476404,0.9658975533652087
ME2_PRIOR2_RF,0.13221614639054624,2.3406496200204057,0.9334990581339178,66.55885137318505,-0.06541851977245255,-3.002945253650331,-0.10916093921025327,-7.990978209304383,0.9615885901034193
25_ME2 PRIOR2_RF,0.3669772291903096,4.29815368681727,0.9724991221896311,45.87457596248595,0.920803516760228,27.964340485278917,-0.3296209704727323,-15.96387898298208,0.9610840902568775
25_ME2 PRIOR1_RF,0.1608789507503095,1.3681187420091727,1.1307531868126226,38.7286545405121,1.0879848828661551,23.99066118444366,-0.8177671928411459,-28.756433436770536,0.9601360738407391
BIG_HiPRIOR_RF,-0.056321252957091616,-0.8866248155234667,1.0689370528511755,67.77347092309445,0.017076002605575465,0.6970253546979871,0.3441385443538878,22.401735348725364,0.9548116678563027
25_ME1 PRIOR2_RF,0.14100387143117687,1.5369205175644167,0.8703180680409957,38.20660013057443,1.0596990431210993,29.950060408147085,-0.26533696621646097,-11.959111110732948,0.9512915281994867
25_ME3 PRIOR3_RF,0.24086716015148102,2.852901450091061,0.9608849220146423,45.83746358802762,0.6330783324433891,19.4429167321543,-0.15730739931430016,-7.70440489997992,0.9478334041592779
25_ME2 PRIOR3_RF,0.388492572252176,4.476914249716768,0.9076882812067437,42.12819060392818,0.9015471663465295,26.938865254271832,-0.09327594234328972,-4.444741128210224,0.947678989909817
25_ME3 PRIOR2_RF,0.24479566344424722,2.54672179863203,1.0167170558653011,42.60081587784305,0.6272603762448299,16.92078194709083,-0.35997556737612535,-15.485726356383848,0.9471598089634716
25_ME2 PRIOR4_RF,0.3350143190793542,3.6875378467248665,0.9419866626336827,41.75975019996414,0.9452984733338332,26.979684203945247,0.05084094624086091,2.314022149072755,0.9423076870081513
25_ME4 PRIOR2_RF,0.2394972879917908,2.4759871633096577,1.0408481183739475,43.338629371104034,0.3186841069384604,8.542853980625459,-0.39275031367422175,-16.789783635727368,0.941635165236612
25_ME3 PRIOR4_RF,0.12081486161361848,1.3951155137171725,0.9585673848729246,44.581274224413114,0.713389327412657,21.360489665599278,0.04078206782637918,1.9473311908640467,0.9403096111382253
25_ME4 PRIOR3_RF,0.30828971333289934,3.635282842668553,0.9725584058643946,46.18860933884642,0.32703347222561446,9.999221003196062,-0.11575703444851931,-5.644264211544283,0.9364016949104245
25_ME5 PRIOR3_RF,0.30242806663142696,3.9478773635286046,0.9222000386806899,48.484923894198594,-0.11506341829737507,-3.894696507517233,-0.15383378706731857,-8.303746109881384,0.9315932080109552
25_ME5 PRIOR2_RF,0.24682319966644944,2.677962959329363,0.9372417379459748,40.95531120779961,-0.1494375144260403,-4.2040997524745265,-0.46530077928127034,-20.875319820409846,0.9311341087896231
25_ME1 PRIOR3_RF,0.22001566100757342,2.2621026935966113,0.8429042643717461,34.90414420242799,0.9366729737611321,24.9713199885565,-0.09557996060753018,-4.06355683748703,0.9309840089657873
25_ME3 PRIOR1_RF,-0.0007060135413644066,-0.004835373088827668,1.1141334038895876,30.73223712898875,0.7479354775160529,13.282379396420085,-0.7881863715277213,-22.32166826771422,0.9291646356964809
25_SMALL LoPRIOR_RF,-0.17040957122545497,-1.0659216406758443,1.1022434562393806,27.768271498077564,1.3220383400474072,21.442239125207074,-0.6711217751095803,-17.358548054056257,0.9269646230368529
25_ME2 PRIOR5_RF,0.06998189723521377,0.5998030334764136,1.1433055509241203,39.46619702382397,1.0614429551999742,23.58926415367323,0.33812511302847864,11.983430003471915,0.9260302525350772
25_ME4 PRIOR4_RF,0.21129296771189465,2.473684217459546,0.9761742986809899,46.02847711502142,0.3074810960849472,9.334099471002432,0.09542098726657947,4.619382140942884,0.9252109710051125
25_ME3 PRIOR5_RF,0.057035227238840316,0.5146272829528357,1.1551574613220938,41.97887928064245,0.8200745918189929,19.186589147807684,0.3818779273589994,14.2480344766216,0.9235045369246601
25_ME5 PRIOR4_RF,0.16368064334928062,1.958984567515653,0.9688113749609868,46.69957654478606,-0.10814046485994046,-3.355959510987247,0.14834756916115596,7.341670613505853,0.9094764071917286
25_SMALL HiPRIOR_RF,0.030427884850639103,0.23232125609712842,1.0239387376190896,31.486992341123514,1.2362305776129672,24.474366179756256,0.27659034746523636,8.732427188155434,0.9069124325627997
25_ME4 PRIOR1_RF,-0.12781939305803033,-0.7184155669919118,1.177012201215224,26.64403344124534,0.5359675361664954,7.8111010708534385,-0.8587607518550637,-19.95868578486003,0.9016739253371087
25_ME1 PRIOR4_RF,0.33063411968853956,2.8328555513605105,0.8413402971142667,29.032770041423436,1.0006489842787378,22.23070878860561,0.055800603814027294,1.9769533907169385,0.8988129452808122
